session_id,participant__id_in_session,participant__code,page_index,app_name,page_name,time_stamp,seconds_on_page,subsession_pk,auto_submitted
6,5,t9r2xvji,186,rps,Decision,1547045809,5,137,False
6,5,t9r2xvji,191,rps,Decision,1547045815,6,138,False
6,5,t9r2xvji,196,rps,Decision,1547045820,5,139,False
6,5,t9r2xvji,201,rps,Decision,1547045826,6,140,False
6,5,t9r2xvji,203,rps,Introduction,1547045834,8,141,False
6,5,t9r2xvji,205,rps,WaitForPlayers,1547045846,12,141,False
6,5,t9r2xvji,206,rps,Decision,1547045854,8,141,False
6,5,t9r2xvji,211,rps,Decision,1547045861,7,142,False
6,5,t9r2xvji,216,rps,Decision,1547045872,11,143,False
6,5,t9r2xvji,221,rps,Decision,1547045881,9,144,False
6,5,t9r2xvji,226,rps,Decision,1547045887,6,145,False
6,5,t9r2xvji,231,rps,Decision,1547045892,5,146,False
6,5,t9r2xvji,236,rps,Decision,1547045897,5,147,False
6,5,t9r2xvji,241,rps,Decision,1547045903,6,148,False
6,5,t9r2xvji,246,rps,Decision,1547045908,5,149,False
6,5,t9r2xvji,251,rps,Decision,1547045913,5,150,False
6,5,t9r2xvji,257,rps,Results,1547045918,5,151,False
6,5,t9r2xvji,503,post_game_survey,PlayExperience,1547045929,11,3,False
6,5,t9r2xvji,504,post_game_survey,Comments,1547045937,8,3,False
6,5,t9r2xvji,505,post_game_survey,Demographics,1547045948,11,3,False
6,5,t9r2xvji,506,post_game_survey,Experience,1547045964,16,3,False
6,5,t9r2xvji,507,post_game_survey,Debrief,1547045969,5,3,False
6,6,2xb0lj2v,1,informed_consent,InformedConsent,1547047113,41,6,False
6,6,2xb0lj2v,2,informed_consent,Introduction,1547047126,13,6,False
6,6,2xb0lj2v,3,prisoner_multiplayer,Introduction,1547047154,28,41,False
6,6,2xb0lj2v,4,prisoner_multiplayer,Practice,1547047170,16,41,False
6,6,2xb0lj2v,5,prisoner_multiplayer,WaitForPlayers,1547047184,14,41,False
6,6,2xb0lj2v,6,prisoner_multiplayer,Decision,1547047199,15,41,False
6,6,2xb0lj2v,11,prisoner_multiplayer,Decision,1547047220,21,42,False
6,6,2xb0lj2v,16,prisoner_multiplayer,Decision,1547047234,14,43,False
6,6,2xb0lj2v,21,prisoner_multiplayer,Decision,1547047244,10,44,False
6,6,2xb0lj2v,26,prisoner_multiplayer,Decision,1547047258,14,45,False
6,6,2xb0lj2v,31,prisoner_multiplayer,Decision,1547047267,9,46,False
6,6,2xb0lj2v,36,prisoner_multiplayer,Decision,1547047280,13,47,False
6,6,2xb0lj2v,41,prisoner_multiplayer,Decision,1547047307,27,48,False
6,6,2xb0lj2v,46,prisoner_multiplayer,Decision,1547047318,11,49,False
6,6,2xb0lj2v,51,prisoner_multiplayer,Decision,1547047334,16,50,False
6,6,2xb0lj2v,52,prisoner_multiplayer,Results,1547047341,7,50,False
6,6,2xb0lj2v,103,rps,Introduction,1547047367,26,121,False
6,6,2xb0lj2v,104,rps,Practice,1547047385,18,121,False
6,6,2xb0lj2v,105,rps,WaitForPlayers,1547047398,13,121,False
6,6,2xb0lj2v,106,rps,Decision,1547047414,16,121,False
6,6,2xb0lj2v,111,rps,Decision,1547047422,8,122,False
6,6,2xb0lj2v,116,rps,Decision,1547047431,9,123,False
6,6,2xb0lj2v,121,rps,Decision,1547047441,10,124,False
6,6,2xb0lj2v,126,rps,Decision,1547047451,10,125,False
6,6,2xb0lj2v,131,rps,Decision,1547047459,8,126,False
6,6,2xb0lj2v,136,rps,Decision,1547047468,9,127,False
6,6,2xb0lj2v,141,rps,Decision,1547047476,8,128,False
6,6,2xb0lj2v,146,rps,Decision,1547047484,8,129,False
6,6,2xb0lj2v,151,rps,Decision,1547047493,9,130,False
6,6,2xb0lj2v,153,rps,Introduction,1547047509,16,131,False
6,6,2xb0lj2v,155,rps,WaitForPlayers,1547047522,13,131,False
6,6,2xb0lj2v,156,rps,Decision,1547047532,10,131,False
6,6,2xb0lj2v,161,rps,Decision,1547047540,8,132,False
6,6,2xb0lj2v,166,rps,Decision,1547047549,9,133,False
6,6,2xb0lj2v,171,rps,Decision,1547047557,8,134,False
6,6,2xb0lj2v,176,rps,Decision,1547047566,9,135,False
6,6,2xb0lj2v,181,rps,Decision,1547047574,8,136,False
6,6,2xb0lj2v,186,rps,Decision,1547047581,7,137,False
6,6,2xb0lj2v,191,rps,Decision,1547047591,10,138,False
6,6,2xb0lj2v,196,rps,Decision,1547047599,8,139,False
6,6,2xb0lj2v,201,rps,Decision,1547047617,18,140,False
6,6,2xb0lj2v,203,rps,Introduction,1547047630,13,141,False
6,6,2xb0lj2v,205,rps,WaitForPlayers,1547047643,13,141,False
6,6,2xb0lj2v,206,rps,Decision,1547047653,10,141,False
6,6,2xb0lj2v,211,rps,Decision,1547047661,8,142,False
6,6,2xb0lj2v,216,rps,Decision,1547047669,8,143,False
6,6,2xb0lj2v,221,rps,Decision,1547047677,8,144,False
6,6,2xb0lj2v,226,rps,Decision,1547047685,8,145,False
6,6,2xb0lj2v,231,rps,Decision,1547047692,7,146,False
6,6,2xb0lj2v,236,rps,Decision,1547047700,8,147,False
6,6,2xb0lj2v,241,rps,Decision,1547047708,8,148,False
6,6,2xb0lj2v,246,rps,Decision,1547047717,9,149,False
6,6,2xb0lj2v,251,rps,Decision,1547047725,8,150,False
6,6,2xb0lj2v,257,rps,Results,1547047734,9,151,False
6,6,2xb0lj2v,503,post_game_survey,PlayExperience,1547047776,42,3,False
6,6,2xb0lj2v,504,post_game_survey,Comments,1547047860,84,3,False
6,6,2xb0lj2v,505,post_game_survey,Demographics,1547047936,76,3,False
6,6,2xb0lj2v,506,post_game_survey,Experience,1547047988,52,3,False
6,6,2xb0lj2v,507,post_game_survey,Debrief,1547048027,39,3,False
6,9,7cptes3x,1,informed_consent,InformedConsent,1547054407,42,6,False
6,9,7cptes3x,2,informed_consent,Introduction,1547054423,16,6,False
6,9,7cptes3x,3,prisoner_multiplayer,Introduction,1547054465,42,41,False
6,9,7cptes3x,4,prisoner_multiplayer,Practice,1547054487,22,41,False
6,9,7cptes3x,5,prisoner_multiplayer,WaitForPlayers,1547054502,15,41,False
6,9,7cptes3x,6,prisoner_multiplayer,Decision,1547054510,8,41,False
6,9,7cptes3x,11,prisoner_multiplayer,Decision,1547054516,6,42,False
6,9,7cptes3x,16,prisoner_multiplayer,Decision,1547054521,5,43,False
6,9,7cptes3x,21,prisoner_multiplayer,Decision,1547054529,8,44,False
6,9,7cptes3x,26,prisoner_multiplayer,Decision,1547054534,5,45,False
6,9,7cptes3x,31,prisoner_multiplayer,Decision,1547054551,17,46,False
6,9,7cptes3x,36,prisoner_multiplayer,Decision,1547054566,15,47,False
6,9,7cptes3x,41,prisoner_multiplayer,Decision,1547054582,16,48,False
6,9,7cptes3x,46,prisoner_multiplayer,Decision,1547054601,19,49,False
6,9,7cptes3x,51,prisoner_multiplayer,Decision,1547054618,17,50,False
6,9,7cptes3x,52,prisoner_multiplayer,Results,1547054649,31,50,False
6,9,7cptes3x,103,rps,Introduction,1547054690,41,121,False
6,9,7cptes3x,104,rps,Practice,1547054900,210,121,False
6,9,7cptes3x,105,rps,WaitForPlayers,1547054913,13,121,False
6,9,7cptes3x,106,rps,Decision,1547054928,15,121,False
6,9,7cptes3x,111,rps,Decision,1547054935,7,122,False
6,9,7cptes3x,116,rps,Decision,1547054963,28,123,False
6,9,7cptes3x,121,rps,Decision,1547054975,12,124,False
6,9,7cptes3x,126,rps,Decision,1547055004,29,125,False
6,9,7cptes3x,131,rps,Decision,1547055012,8,126,False
6,9,7cptes3x,136,rps,Decision,1547055019,7,127,False
6,9,7cptes3x,141,rps,Decision,1547055029,10,128,False
6,9,7cptes3x,146,rps,Decision,1547055039,10,129,False
6,9,7cptes3x,151,rps,Decision,1547055056,17,130,False
6,9,7cptes3x,153,rps,Introduction,1547055070,14,131,False
6,9,7cptes3x,155,rps,WaitForPlayers,1547055083,13,131,False
6,9,7cptes3x,156,rps,Decision,1547055099,16,131,False
6,9,7cptes3x,161,rps,Decision,1547055113,14,132,False
6,9,7cptes3x,166,rps,Decision,1547055123,10,133,False
6,9,7cptes3x,171,rps,Decision,1547055133,10,134,False
6,9,7cptes3x,176,rps,Decision,1547055146,13,135,False
6,9,7cptes3x,181,rps,Decision,1547055154,8,136,False
6,9,7cptes3x,186,rps,Decision,1547055193,39,137,False
6,9,7cptes3x,191,rps,Decision,1547055205,12,138,False
6,9,7cptes3x,196,rps,Decision,1547055212,7,139,False
6,9,7cptes3x,201,rps,Decision,1547055220,8,140,False
6,9,7cptes3x,203,rps,Introduction,1547055228,8,141,False
6,9,7cptes3x,205,rps,WaitForPlayers,1547055241,13,141,False
6,9,7cptes3x,206,rps,Decision,1547055254,13,141,False
6,9,7cptes3x,211,rps,Decision,1547055262,8,142,False
6,9,7cptes3x,216,rps,Decision,1547055270,8,143,False
6,9,7cptes3x,221,rps,Decision,1547055279,9,144,False
6,9,7cptes3x,226,rps,Decision,1547055289,10,145,False
6,9,7cptes3x,231,rps,Decision,1547055297,8,146,False
6,9,7cptes3x,236,rps,Decision,1547055306,9,147,False
6,9,7cptes3x,241,rps,Decision,1547055322,16,148,False
6,9,7cptes3x,246,rps,Decision,1547055330,8,149,False
6,9,7cptes3x,251,rps,Decision,1547055349,19,150,False
6,9,7cptes3x,257,rps,Results,1547055356,7,151,False
6,9,7cptes3x,503,post_game_survey,PlayExperience,1547055440,84,3,False
6,9,7cptes3x,504,post_game_survey,Comments,1547055560,120,3,False
6,9,7cptes3x,505,post_game_survey,Demographics,1547055611,51,3,False
6,9,7cptes3x,506,post_game_survey,Experience,1547055650,39,3,False
6,9,7cptes3x,507,post_game_survey,Debrief,1547055656,6,3,False
6,12,i8608bol,1,informed_consent,InformedConsent,1547064820,24,6,False
6,12,i8608bol,2,informed_consent,Introduction,1547064830,10,6,False
6,12,i8608bol,103,rps,Introduction,1547064881,51,121,False
6,12,i8608bol,104,rps,Practice,1547064897,16,121,False
6,12,i8608bol,105,rps,WaitForPlayers,1547064910,13,121,False
6,12,i8608bol,106,rps,Decision,1547064925,15,121,False
6,12,i8608bol,111,rps,Decision,1547064935,10,122,False
6,12,i8608bol,116,rps,Decision,1547064945,10,123,False
6,12,i8608bol,121,rps,Decision,1547064956,11,124,False
6,12,i8608bol,126,rps,Decision,1547064965,9,125,False
6,12,i8608bol,131,rps,Decision,1547064975,10,126,False
6,12,i8608bol,136,rps,Decision,1547064986,11,127,False
6,12,i8608bol,141,rps,Decision,1547064994,8,128,False
6,12,i8608bol,146,rps,Decision,1547065004,10,129,False
6,12,i8608bol,151,rps,Decision,1547065015,11,130,False
6,12,i8608bol,153,rps,Introduction,1547065028,13,131,False
6,12,i8608bol,155,rps,WaitForPlayers,1547065041,13,131,False
6,12,i8608bol,156,rps,Decision,1547065056,15,131,False
6,12,i8608bol,161,rps,Decision,1547065066,10,132,False
6,12,i8608bol,166,rps,Decision,1547065075,9,133,False
6,12,i8608bol,171,rps,Decision,1547065088,13,134,False
6,12,i8608bol,176,rps,Decision,1547065096,8,135,False
6,12,i8608bol,181,rps,Decision,1547065106,10,136,False
6,12,i8608bol,186,rps,Decision,1547065116,10,137,False
6,12,i8608bol,191,rps,Decision,1547065127,11,138,False
6,12,i8608bol,196,rps,Decision,1547065137,10,139,False
6,12,i8608bol,201,rps,Decision,1547065146,9,140,False
6,12,i8608bol,203,rps,Introduction,1547065186,40,141,False
6,12,i8608bol,205,rps,WaitForPlayers,1547065199,13,141,False
6,12,i8608bol,206,rps,Decision,1547065209,10,141,False
6,12,i8608bol,211,rps,Decision,1547065218,9,142,False
6,12,i8608bol,216,rps,Decision,1547065227,9,143,False
6,12,i8608bol,221,rps,Decision,1547065236,9,144,False
6,12,i8608bol,226,rps,Decision,1547065244,8,145,False
6,12,i8608bol,231,rps,Decision,1547065252,8,146,False
6,12,i8608bol,236,rps,Decision,1547065260,8,147,False
6,12,i8608bol,241,rps,Decision,1547065271,11,148,False
6,12,i8608bol,246,rps,Decision,1547065278,7,149,False
6,12,i8608bol,251,rps,Decision,1547065287,9,150,False
6,12,i8608bol,257,rps,Results,1547065321,34,151,False
6,12,i8608bol,403,prisoner_multiplayer_2,Introduction,1547065339,18,41,False
6,12,i8608bol,404,prisoner_multiplayer_2,Practice,1547065374,35,41,False
6,12,i8608bol,405,prisoner_multiplayer_2,WaitForPlayers,1547065389,15,41,False
6,12,i8608bol,406,prisoner_multiplayer_2,Decision,1547065403,14,41,False
6,12,i8608bol,411,prisoner_multiplayer_2,Decision,1547065420,17,42,False
6,12,i8608bol,416,prisoner_multiplayer_2,Decision,1547065432,12,43,False
6,12,i8608bol,421,prisoner_multiplayer_2,Decision,1547065443,11,44,False
6,12,i8608bol,426,prisoner_multiplayer_2,Decision,1547065453,10,45,False
6,12,i8608bol,431,prisoner_multiplayer_2,Decision,1547065462,9,46,False
6,12,i8608bol,436,prisoner_multiplayer_2,Decision,1547065480,18,47,False
6,12,i8608bol,441,prisoner_multiplayer_2,Decision,1547065489,9,48,False
6,12,i8608bol,446,prisoner_multiplayer_2,Decision,1547065499,10,49,False
6,12,i8608bol,451,prisoner_multiplayer_2,Decision,1547065509,10,50,False
6,12,i8608bol,452,prisoner_multiplayer_2,Results,1547065520,11,50,False
6,12,i8608bol,503,post_game_survey,PlayExperience,1547065574,54,3,False
6,12,i8608bol,504,post_game_survey,Comments,1547065586,12,3,False
6,12,i8608bol,505,post_game_survey,Demographics,1547065662,76,3,False
6,12,i8608bol,506,post_game_survey,Experience,1547065693,31,3,False
6,12,i8608bol,507,post_game_survey,Debrief,1547065731,38,3,False
6,13,pygy3y5t,1,informed_consent,InformedConsent,1547069097,33,6,False
6,13,pygy3y5t,2,informed_consent,Introduction,1547069107,10,6,False
6,13,pygy3y5t,3,prisoner_multiplayer,Introduction,1547069136,29,41,False
6,13,pygy3y5t,4,prisoner_multiplayer,Practice,1547069170,34,41,False
6,13,pygy3y5t,5,prisoner_multiplayer,WaitForPlayers,1547069186,16,41,False
6,13,pygy3y5t,6,prisoner_multiplayer,Decision,1547069203,17,41,False
6,13,pygy3y5t,11,prisoner_multiplayer,Decision,1547069225,22,42,False
6,13,pygy3y5t,16,prisoner_multiplayer,Decision,1547069239,14,43,False
6,13,pygy3y5t,21,prisoner_multiplayer,Decision,1547069249,10,44,False
6,13,pygy3y5t,26,prisoner_multiplayer,Decision,1547069259,10,45,False
6,13,pygy3y5t,31,prisoner_multiplayer,Decision,1547069275,16,46,False
6,13,pygy3y5t,36,prisoner_multiplayer,Decision,1547069288,13,47,False
6,13,pygy3y5t,41,prisoner_multiplayer,Decision,1547069310,22,48,False
6,13,pygy3y5t,46,prisoner_multiplayer,Decision,1547069321,11,49,False
6,13,pygy3y5t,51,prisoner_multiplayer,Decision,1547069335,14,50,False
6,13,pygy3y5t,52,prisoner_multiplayer,Results,1547069344,9,50,False
6,13,pygy3y5t,103,rps,Introduction,1547069380,36,121,False
6,14,4iw5ewx3,1,informed_consent,InformedConsent,1547071856,34,6,False
6,14,4iw5ewx3,2,informed_consent,Introduction,1547071870,14,6,False
6,14,4iw5ewx3,103,rps,Introduction,1547071922,52,121,False
6,14,4iw5ewx3,104,rps,Practice,1547071936,14,121,False
6,14,4iw5ewx3,105,rps,WaitForPlayers,1547071949,13,121,False
6,14,4iw5ewx3,106,rps,Decision,1547071959,10,121,False
6,14,4iw5ewx3,111,rps,Decision,1547071972,13,122,False
6,14,4iw5ewx3,116,rps,Decision,1547071980,8,123,False
6,14,4iw5ewx3,121,rps,Decision,1547071989,9,124,False
6,14,4iw5ewx3,126,rps,Decision,1547072004,15,125,False
6,14,4iw5ewx3,131,rps,Decision,1547072015,11,126,False
6,14,4iw5ewx3,136,rps,Decision,1547072023,8,127,False
6,14,4iw5ewx3,141,rps,Decision,1547072033,10,128,False
6,14,4iw5ewx3,146,rps,Decision,1547072041,8,129,False
6,14,4iw5ewx3,151,rps,Decision,1547072050,9,130,False
6,14,4iw5ewx3,153,rps,Introduction,1547072074,24,131,False
6,14,4iw5ewx3,155,rps,WaitForPlayers,1547072087,13,131,False
6,14,4iw5ewx3,156,rps,Decision,1547072098,11,131,False
6,14,4iw5ewx3,161,rps,Decision,1547072106,8,132,False
6,14,4iw5ewx3,166,rps,Decision,1547072114,8,133,False
6,14,4iw5ewx3,171,rps,Decision,1547072122,8,134,False
6,14,4iw5ewx3,176,rps,Decision,1547072130,8,135,False
6,14,4iw5ewx3,181,rps,Decision,1547072142,12,136,False
6,14,4iw5ewx3,186,rps,Decision,1547072153,11,137,False
6,14,4iw5ewx3,191,rps,Decision,1547072162,9,138,False
6,14,4iw5ewx3,196,rps,Decision,1547072170,8,139,False
6,14,4iw5ewx3,201,rps,Decision,1547072181,11,140,False
6,14,4iw5ewx3,203,rps,Introduction,1547072195,14,141,False
6,14,4iw5ewx3,205,rps,WaitForPlayers,1547072208,13,141,False
6,14,4iw5ewx3,206,rps,Decision,1547072223,15,141,False
6,14,4iw5ewx3,211,rps,Decision,1547072235,12,142,False
6,14,4iw5ewx3,216,rps,Decision,1547072249,14,143,False
6,14,4iw5ewx3,221,rps,Decision,1547072258,9,144,False
6,14,4iw5ewx3,226,rps,Decision,1547072268,10,145,False
6,14,4iw5ewx3,231,rps,Decision,1547072276,8,146,False
6,14,4iw5ewx3,236,rps,Decision,1547072284,8,147,False
6,14,4iw5ewx3,241,rps,Decision,1547072293,9,148,False
6,14,4iw5ewx3,246,rps,Decision,1547072301,8,149,False
6,14,4iw5ewx3,251,rps,Decision,1547072309,8,150,False
6,14,4iw5ewx3,257,rps,Results,1547072317,8,151,False
6,14,4iw5ewx3,403,prisoner_multiplayer_2,Introduction,1547072355,38,41,False
6,14,4iw5ewx3,404,prisoner_multiplayer_2,Practice,1547072380,25,41,False
6,14,4iw5ewx3,405,prisoner_multiplayer_2,WaitForPlayers,1547072395,15,41,False
6,14,4iw5ewx3,406,prisoner_multiplayer_2,Decision,1547072431,36,41,False
6,14,4iw5ewx3,411,prisoner_multiplayer_2,Decision,1547072464,33,42,False
6,14,4iw5ewx3,416,prisoner_multiplayer_2,Decision,1547072488,24,43,False
6,14,4iw5ewx3,421,prisoner_multiplayer_2,Decision,1547072528,40,44,False
6,14,4iw5ewx3,426,prisoner_multiplayer_2,Decision,1547072552,24,45,False
6,14,4iw5ewx3,431,prisoner_multiplayer_2,Decision,1547072559,7,46,False
6,14,4iw5ewx3,436,prisoner_multiplayer_2,Decision,1547072583,24,47,False
6,14,4iw5ewx3,441,prisoner_multiplayer_2,Decision,1547072607,24,48,False
6,14,4iw5ewx3,446,prisoner_multiplayer_2,Decision,1547072624,17,49,False
6,14,4iw5ewx3,451,prisoner_multiplayer_2,Decision,1547072656,32,50,False
6,14,4iw5ewx3,452,prisoner_multiplayer_2,Results,1547072667,11,50,False
6,14,4iw5ewx3,503,post_game_survey,PlayExperience,1547072701,34,3,False
6,14,4iw5ewx3,504,post_game_survey,Comments,1547072885,184,3,False
6,14,4iw5ewx3,505,post_game_survey,Demographics,1547072935,50,3,False
6,14,4iw5ewx3,506,post_game_survey,Experience,1547072974,39,3,False
6,14,4iw5ewx3,507,post_game_survey,Debrief,1547073009,35,3,False
6,15,dzqettat,1,informed_consent,InformedConsent,1547088135,34,6,False
6,15,dzqettat,2,informed_consent,Introduction,1547088161,26,6,False
6,15,dzqettat,3,prisoner_multiplayer,Introduction,1547088261,100,41,False
6,15,dzqettat,4,prisoner_multiplayer,Practice,1547088480,219,41,False
6,15,dzqettat,5,prisoner_multiplayer,WaitForPlayers,1547088495,15,41,False
6,15,dzqettat,6,prisoner_multiplayer,Decision,1547088512,17,41,False
6,15,dzqettat,11,prisoner_multiplayer,Decision,1547088527,15,42,False
6,15,dzqettat,16,prisoner_multiplayer,Decision,1547088542,15,43,False
6,15,dzqettat,21,prisoner_multiplayer,Decision,1547088557,15,44,False
6,15,dzqettat,26,prisoner_multiplayer,Decision,1547088569,12,45,False
6,15,dzqettat,31,prisoner_multiplayer,Decision,1547088578,9,46,False
6,15,dzqettat,36,prisoner_multiplayer,Decision,1547088594,16,47,False
6,15,dzqettat,41,prisoner_multiplayer,Decision,1547088605,11,48,False
6,15,dzqettat,46,prisoner_multiplayer,Decision,1547088617,12,49,False
6,15,dzqettat,51,prisoner_multiplayer,Decision,1547088628,11,50,False
6,15,dzqettat,52,prisoner_multiplayer,Results,1547088642,14,50,False
6,15,dzqettat,103,rps,Introduction,1547088685,43,121,False
6,15,dzqettat,104,rps,Practice,1547088712,27,121,False
6,15,dzqettat,105,rps,WaitForPlayers,1547088725,13,121,False
6,15,dzqettat,106,rps,Decision,1547088737,12,121,False
6,15,dzqettat,111,rps,Decision,1547088759,22,122,False
6,15,dzqettat,116,rps,Decision,1547088770,11,123,False
6,15,dzqettat,121,rps,Decision,1547088778,8,124,False
6,15,dzqettat,126,rps,Decision,1547088787,9,125,False
6,15,dzqettat,131,rps,Decision,1547088796,9,126,False
6,15,dzqettat,136,rps,Decision,1547088806,10,127,False
6,15,dzqettat,141,rps,Decision,1547088815,9,128,False
6,15,dzqettat,146,rps,Decision,1547088824,9,129,False
6,15,dzqettat,151,rps,Decision,1547088832,8,130,False
6,15,dzqettat,153,rps,Introduction,1547088844,12,131,False
6,15,dzqettat,155,rps,WaitForPlayers,1547088857,13,131,False
6,15,dzqettat,156,rps,Decision,1547088867,10,131,False
6,15,dzqettat,161,rps,Decision,1547088875,8,132,False
6,15,dzqettat,166,rps,Decision,1547088883,8,133,False
6,15,dzqettat,171,rps,Decision,1547088891,8,134,False
6,15,dzqettat,176,rps,Decision,1547088900,9,135,False
6,15,dzqettat,181,rps,Decision,1547088908,8,136,False
6,15,dzqettat,186,rps,Decision,1547088915,7,137,False
6,15,dzqettat,191,rps,Decision,1547088924,9,138,False
6,15,dzqettat,196,rps,Decision,1547088932,8,139,False
6,15,dzqettat,201,rps,Decision,1547088941,9,140,False
6,15,dzqettat,203,rps,Introduction,1547088949,8,141,False
6,15,dzqettat,205,rps,WaitForPlayers,1547088963,14,141,False
6,15,dzqettat,206,rps,Decision,1547088976,13,141,False
6,15,dzqettat,211,rps,Decision,1547088984,8,142,False
6,15,dzqettat,216,rps,Decision,1547088992,8,143,False
6,15,dzqettat,221,rps,Decision,1547089001,9,144,False
6,15,dzqettat,226,rps,Decision,1547089009,8,145,False
6,15,dzqettat,231,rps,Decision,1547089017,8,146,False
6,15,dzqettat,236,rps,Decision,1547089025,8,147,False
6,15,dzqettat,241,rps,Decision,1547089032,7,148,False
6,15,dzqettat,246,rps,Decision,1547089040,8,149,False
6,15,dzqettat,251,rps,Decision,1547089049,9,150,False
6,15,dzqettat,257,rps,Results,1547089054,5,151,False
6,15,dzqettat,503,post_game_survey,PlayExperience,1547089102,48,3,False
6,15,dzqettat,504,post_game_survey,Comments,1547089166,64,3,False
6,15,dzqettat,505,post_game_survey,Demographics,1547089198,32,3,False
6,15,dzqettat,506,post_game_survey,Experience,1547089226,28,3,False
6,15,dzqettat,507,post_game_survey,Debrief,1547089267,41,3,False
6,16,q8zio8v6,1,informed_consent,InformedConsent,1547089558,55,6,False
6,16,q8zio8v6,2,informed_consent,Introduction,1547089570,12,6,False
6,16,q8zio8v6,3,prisoner_multiplayer,Introduction,1547090335,765,41,False
6,16,q8zio8v6,4,prisoner_multiplayer,Practice,1547090369,34,41,False
6,16,q8zio8v6,5,prisoner_multiplayer,WaitForPlayers,1547090400,31,41,False
6,16,q8zio8v6,6,prisoner_multiplayer,Decision,1547090425,25,41,False
6,16,q8zio8v6,11,prisoner_multiplayer,Decision,1547090454,29,42,False
6,16,q8zio8v6,16,prisoner_multiplayer,Decision,1547090514,60,43,False
6,16,q8zio8v6,21,prisoner_multiplayer,Decision,1547090564,50,44,False
6,16,q8zio8v6,26,prisoner_multiplayer,Decision,1547090616,52,45,False
6,16,q8zio8v6,31,prisoner_multiplayer,Decision,1547090658,42,46,False
6,16,q8zio8v6,36,prisoner_multiplayer,Decision,1547090682,24,47,False
6,16,q8zio8v6,41,prisoner_multiplayer,Decision,1547090709,27,48,False
6,16,q8zio8v6,46,prisoner_multiplayer,Decision,1547090738,29,49,False
6,16,q8zio8v6,51,prisoner_multiplayer,Decision,1547090779,41,50,False
6,16,q8zio8v6,52,prisoner_multiplayer,Results,1547090799,20,50,False
6,16,q8zio8v6,103,rps,Introduction,1547090858,59,121,False
6,17,prn3v456,1,informed_consent,InformedConsent,1547127665,3,6,False
6,17,prn3v456,2,informed_consent,Introduction,1547127668,3,6,False
6,17,prn3v456,103,rps,Introduction,1547127671,3,121,False
6,17,prn3v456,104,rps,Practice,1547127678,7,121,False
6,17,prn3v456,105,rps,WaitForPlayers,1547127690,12,121,False
6,18,n3rypojq,1,informed_consent,InformedConsent,1547127783,22,6,False
6,18,n3rypojq,2,informed_consent,Introduction,1547127787,4,6,False
6,18,n3rypojq,3,prisoner_multiplayer,Introduction,1547127793,6,41,False
6,18,n3rypojq,4,prisoner_multiplayer,Practice,1547127799,6,41,False
6,18,n3rypojq,5,prisoner_multiplayer,WaitForPlayers,1547127815,16,41,False
6,18,n3rypojq,6,prisoner_multiplayer,Decision,1547127822,7,41,False
6,18,n3rypojq,11,prisoner_multiplayer,Decision,1547127828,6,42,False
6,18,n3rypojq,16,prisoner_multiplayer,Decision,1547127833,5,43,False
6,18,n3rypojq,21,prisoner_multiplayer,Decision,1547127881,48,44,False
6,18,n3rypojq,26,prisoner_multiplayer,Decision,1547127915,34,45,False
6,18,n3rypojq,31,prisoner_multiplayer,Decision,1547127919,4,46,False
6,18,n3rypojq,36,prisoner_multiplayer,Decision,1547127924,5,47,False
6,18,n3rypojq,41,prisoner_multiplayer,Decision,1547127929,5,48,False
6,18,n3rypojq,46,prisoner_multiplayer,Decision,1547127958,29,49,False
6,18,n3rypojq,51,prisoner_multiplayer,Decision,1547127963,5,50,False
6,18,n3rypojq,52,prisoner_multiplayer,Results,1547127971,8,50,False
6,18,n3rypojq,103,rps,Introduction,1547127978,7,121,False
8,2,zr91mx7y,1,informed_consent,InformedConsent,1547143271,95,8,False
8,2,zr91mx7y,2,informed_consent,Introduction,1547143305,34,8,False
8,2,zr91mx7y,3,prisoner_multiplayer,Introduction,1547143382,77,81,False
8,2,zr91mx7y,4,prisoner_multiplayer,Practice,1547143406,24,81,False
8,2,zr91mx7y,5,prisoner_multiplayer,WaitForPlayers,1547143420,14,81,False
8,2,zr91mx7y,6,prisoner_multiplayer,Decision,1547143480,60,81,False
8,2,zr91mx7y,11,prisoner_multiplayer,Decision,1547143558,78,82,False
8,2,zr91mx7y,16,prisoner_multiplayer,Decision,1547143612,54,83,False
8,2,zr91mx7y,21,prisoner_multiplayer,Decision,1547143641,29,84,False
8,2,zr91mx7y,26,prisoner_multiplayer,Decision,1547143665,24,85,False
8,2,zr91mx7y,31,prisoner_multiplayer,Decision,1547143698,33,86,False
8,2,zr91mx7y,36,prisoner_multiplayer,Decision,1547143739,41,87,False
8,2,zr91mx7y,41,prisoner_multiplayer,Decision,1547143759,20,88,False
8,2,zr91mx7y,46,prisoner_multiplayer,Decision,1547143777,18,89,False
8,2,zr91mx7y,51,prisoner_multiplayer,Decision,1547143786,9,90,False
8,2,zr91mx7y,52,prisoner_multiplayer,Results,1547143805,19,90,False
8,2,zr91mx7y,103,rps,Introduction,1547143862,57,241,False
8,2,zr91mx7y,104,rps,Practice,1547143875,13,241,False
8,2,zr91mx7y,105,rps,WaitForPlayers,1547143887,12,241,False
8,2,zr91mx7y,106,rps,Decision,1547143906,19,241,False
8,2,zr91mx7y,111,rps,Decision,1547143921,15,242,False
8,2,zr91mx7y,116,rps,Decision,1547143932,11,243,False
8,2,zr91mx7y,121,rps,Decision,1547143940,8,244,False
