"","id","Round","Adversary","Choice_of_Advisor","Payoff","pw_order","rps_order","age","gender","service","school","rank","years_military_experience","game_theory_experience","machine_learning_experience","seconds_on_page","avg_time"
"246","epb14",4,"Human","AI",1,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,8,8.96666666666667
"247","epb14",5,"Human","AI",1,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,9,8.96666666666667
"248","epb14",6,"Human","AI",-1,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,8,8.96666666666667
"249","epb14",7,"Human","AI",-1,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,8,8.96666666666667
"250","epb14",8,"Human","AI",1,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,7,8.96666666666667
"251","epb14",9,"Human","AI",-1,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,8,8.96666666666667
"252","epb14",2,"Human+AI","AI",-1,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,8,8.96666666666667
"253","epb14",10,"Human","AI",-1,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,12,8.96666666666667
"254","epb14",1,"AI","AI",1,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,9,8.96666666666667
"255","epb14",2,"AI","AI",0,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,8,8.96666666666667
"256","epb14",3,"AI","AI",1,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,8,8.96666666666667
"257","epb14",4,"AI","AI",1,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,8,8.96666666666667
"258","epb14",5,"AI","AI",-1,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,8,8.96666666666667
"259","epb14",6,"AI","AI",-1,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,8,8.96666666666667
"260","epb14",7,"AI","AI",0,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,8,8.96666666666667
"261","epb14",8,"AI","AI",-1,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,8,8.96666666666667
"262","epb14",9,"AI","AI",1,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,8,8.96666666666667
"263","epb14",3,"Human+AI","AI",1,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,8,8.96666666666667
"264","epb14",10,"AI","AI",-1,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,8,8.96666666666667
"265","epb14",4,"Human+AI","AI",1,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,8,8.96666666666667
"266","epb14",5,"Human+AI","AI",-1,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,8,8.96666666666667
"267","epb14",6,"Human+AI","AI",-1,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,8,8.96666666666667
"268","epb14",7,"Human+AI","AI",0,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,7,8.96666666666667
"269","epb14",8,"Human+AI","AI",0,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,8,8.96666666666667
"270","epb14",9,"Human+AI","AI",-1,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,8,8.96666666666667
"271","h0s22",1,"Human","none",1,"2","132",47,"Male","Army","AWC","6",25,2,2,10,9.86666666666667
"272","h0s22",10,"Human","none",1,"2","132",47,"Male","Army","AWC","6",25,2,2,9,9.86666666666667
"273","h0s22",1,"AI","none",0,"2","132",47,"Male","Army","AWC","6",25,2,2,11,9.86666666666667
"274","h0s22",2,"AI","none",0,"2","132",47,"Male","Army","AWC","6",25,2,2,8,9.86666666666667
"275","h0s22",3,"AI","none",0,"2","132",47,"Male","Army","AWC","6",25,2,2,8,9.86666666666667
"276","h0s22",4,"AI","none",0,"2","132",47,"Male","Army","AWC","6",25,2,2,8,9.86666666666667
"277","h0s22",5,"AI","none",-1,"2","132",47,"Male","Army","AWC","6",25,2,2,8,9.86666666666667
"278","h0s22",6,"AI","none",1,"2","132",47,"Male","Army","AWC","6",25,2,2,12,9.86666666666667
"279","h0s22",7,"AI","none",1,"2","132",47,"Male","Army","AWC","6",25,2,2,11,9.86666666666667
"280","h0s22",8,"AI","none",0,"2","132",47,"Male","Army","AWC","6",25,2,2,9,9.86666666666667
"281","h0s22",9,"AI","none",-1,"2","132",47,"Male","Army","AWC","6",25,2,2,8,9.86666666666667
"282","h0s22",2,"Human","none",0,"2","132",47,"Male","Army","AWC","6",25,2,2,13,9.86666666666667
"283","h0s22",10,"AI","none",-1,"2","132",47,"Male","Army","AWC","6",25,2,2,11,9.86666666666667
"284","h0s22",1,"Human+AI","none",1,"2","132",47,"Male","Army","AWC","6",25,2,2,15,9.86666666666667
"285","h0s22",2,"Human+AI","none",-1,"2","132",47,"Male","Army","AWC","6",25,2,2,12,9.86666666666667
"286","h0s22",3,"Human+AI","AI",1,"2","132",47,"Male","Army","AWC","6",25,2,2,14,9.86666666666667
"287","h0s22",4,"Human+AI","none",1,"2","132",47,"Male","Army","AWC","6",25,2,2,9,9.86666666666667
"288","h0s22",5,"Human+AI","AI",-1,"2","132",47,"Male","Army","AWC","6",25,2,2,10,9.86666666666667
"289","h0s22",6,"Human+AI","none",-1,"2","132",47,"Male","Army","AWC","6",25,2,2,8,9.86666666666667
"290","h0s22",7,"Human+AI","none",1,"2","132",47,"Male","Army","AWC","6",25,2,2,8,9.86666666666667
"291","h0s22",8,"Human+AI","none",1,"2","132",47,"Male","Army","AWC","6",25,2,2,9,9.86666666666667
"292","h0s22",9,"Human+AI","none",-1,"2","132",47,"Male","Army","AWC","6",25,2,2,8,9.86666666666667
"293","h0s22",3,"Human","none",-1,"2","132",47,"Male","Army","AWC","6",25,2,2,8,9.86666666666667
"294","h0s22",10,"Human+AI","AI",1,"2","132",47,"Male","Army","AWC","6",25,2,2,8,9.86666666666667
"295","h0s22",4,"Human","none",-1,"2","132",47,"Male","Army","AWC","6",25,2,2,9,9.86666666666667
"296","h0s22",5,"Human","none",1,"2","132",47,"Male","Army","AWC","6",25,2,2,15,9.86666666666667
"297","h0s22",6,"Human","none",1,"2","132",47,"Male","Army","AWC","6",25,2,2,11,9.86666666666667
"298","h0s22",7,"Human","none",0,"2","132",47,"Male","Army","AWC","6",25,2,2,8,9.86666666666667
"299","h0s22",8,"Human","none",-1,"2","132",47,"Male","Army","AWC","6",25,2,2,10,9.86666666666667
"300","h0s22",9,"Human","none",-1,"2","132",47,"Male","Army","AWC","6",25,2,2,8,9.86666666666667
"301","i5b85",1,"AI","none",1,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,12,10.6666666666667
"302","i5b85",10,"AI","none",-1,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,13,10.6666666666667
"303","i5b85",1,"Human","none",-1,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,14,10.6666666666667
"304","i5b85",2,"Human","none",1,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,10,10.6666666666667
"305","i5b85",3,"Human","none",1,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,9,10.6666666666667
"306","i5b85",4,"Human","none",-1,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,9,10.6666666666667
"307","i5b85",5,"Human","none",0,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,10,10.6666666666667
"308","i5b85",6,"Human","none",1,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,10,10.6666666666667
"309","i5b85",7,"Human","none",-1,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,16,10.6666666666667
"310","i5b85",8,"Human","none",-1,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,10,10.6666666666667
"311","i5b85",9,"Human","none",0,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,9,10.6666666666667
"312","i5b85",2,"AI","none",-1,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,14,10.6666666666667
"313","i5b85",10,"Human","AI",0,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,13,10.6666666666667
"314","i5b85",1,"Human+AI","none",-1,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,10,10.6666666666667
"315","i5b85",2,"Human+AI","none",1,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,10,10.6666666666667
"316","i5b85",3,"Human+AI","none",-1,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,9,10.6666666666667
"317","i5b85",4,"Human+AI","none",1,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,10,10.6666666666667
"318","i5b85",5,"Human+AI","none",0,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,9,10.6666666666667
"319","i5b85",6,"Human+AI","none",-1,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,12,10.6666666666667
"320","i5b85",7,"Human+AI","none",1,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,10,10.6666666666667
"321","i5b85",8,"Human+AI","none",-1,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,9,10.6666666666667
"322","i5b85",9,"Human+AI","none",1,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,10,10.6666666666667
"323","i5b85",3,"AI","none",-1,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,10,10.6666666666667
"324","i5b85",10,"Human+AI","none",-1,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,13,10.6666666666667
"325","i5b85",4,"AI","none",1,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,9,10.6666666666667
"326","i5b85",5,"AI","none",0,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,9,10.6666666666667
"327","i5b85",6,"AI","none",1,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,10,10.6666666666667
"328","i5b85",7,"AI","none",1,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,11,10.6666666666667
"329","i5b85",8,"AI","none",-1,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,10,10.6666666666667
"330","i5b85",9,"AI","none",1,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,10,10.6666666666667
"331","k1o66",1,"AI","none",0,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,13,12.1
"332","k1o66",10,"AI","none",1,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,19,12.1
"333","k1o66",1,"Human+AI","none",-1,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,15,12.1
"334","k1o66",2,"Human+AI","none",1,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,19,12.1
"335","k1o66",3,"Human+AI","none",-1,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,12,12.1
"336","k1o66",4,"Human+AI","none",1,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,20,12.1
"337","k1o66",5,"Human+AI","none",-1,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,14,12.1
"338","k1o66",6,"Human+AI","none",1,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,9,12.1
"339","k1o66",7,"Human+AI","none",-1,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,19,12.1
"340","k1o66",8,"Human+AI","AI",0,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,9,12.1
"341","k1o66",9,"Human+AI","AI",0,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,9,12.1
"342","k1o66",2,"AI","none",-1,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,15,12.1
"343","k1o66",10,"Human+AI","none",1,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,9,12.1
"344","k1o66",1,"Human","none",-1,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,11,12.1
"345","k1o66",2,"Human","none",1,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,8,12.1
"346","k1o66",3,"Human","none",-1,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,8,12.1
"347","k1o66",4,"Human","none",0,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,10,12.1
"348","k1o66",5,"Human","none",-1,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,8,12.1
"349","k1o66",6,"Human","AI",0,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,9,12.1
"350","k1o66",7,"Human","none",0,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,16,12.1
"351","k1o66",8,"Human","none",1,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,16,12.1
"352","k1o66",9,"Human","none",1,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,9,12.1
"353","k1o66",3,"AI","none",1,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,12,12.1
"354","k1o66",10,"Human","none",-1,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,19,12.1
"355","k1o66",4,"AI","none",1,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,11,12.1
"356","k1o66",5,"AI","none",1,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,9,12.1
"357","k1o66",6,"AI","none",-1,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,9,12.1
"358","k1o66",7,"AI","none",1,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,9,12.1
"359","k1o66",8,"AI","none",-1,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,9,12.1
"360","k1o66",9,"AI","none",0,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,8,12.1
"361","n1i23",1,"Human+AI","none",1,"2","231",44,"Male","Air Force","AWC","5",24,4,2,15,9.93333333333333
"362","n1i23",10,"Human+AI","none",1,"2","231",44,"Male","Air Force","AWC","5",24,4,2,11,9.93333333333333
"363","n1i23",1,"AI","AI",-1,"2","231",44,"Male","Air Force","AWC","5",24,4,2,15,9.93333333333333
"364","n1i23",2,"AI","none",1,"2","231",44,"Male","Air Force","AWC","5",24,4,2,10,9.93333333333333
"365","n1i23",3,"AI","AI",-1,"2","231",44,"Male","Air Force","AWC","5",24,4,2,9,9.93333333333333
"366","n1i23",4,"AI","none",-1,"2","231",44,"Male","Air Force","AWC","5",24,4,2,13,9.93333333333333
"367","n1i23",5,"AI","none",-1,"2","231",44,"Male","Air Force","AWC","5",24,4,2,8,9.93333333333333
"368","n1i23",6,"AI","none",1,"2","231",44,"Male","Air Force","AWC","5",24,4,2,10,9.93333333333333
"369","n1i23",7,"AI","AI",-1,"2","231",44,"Male","Air Force","AWC","5",24,4,2,10,9.93333333333333
"370","n1i23",8,"AI","AI",1,"2","231",44,"Male","Air Force","AWC","5",24,4,2,11,9.93333333333333
"371","n1i23",9,"AI","none",1,"2","231",44,"Male","Air Force","AWC","5",24,4,2,10,9.93333333333333
"372","n1i23",2,"Human+AI","none",1,"2","231",44,"Male","Air Force","AWC","5",24,4,2,10,9.93333333333333
"373","n1i23",10,"AI","AI",-1,"2","231",44,"Male","Air Force","AWC","5",24,4,2,9,9.93333333333333
"374","n1i23",1,"Human","none",1,"2","231",44,"Male","Air Force","AWC","5",24,4,2,10,9.93333333333333
"375","n1i23",2,"Human","AI",1,"2","231",44,"Male","Air Force","AWC","5",24,4,2,9,9.93333333333333
"376","n1i23",3,"Human","none",-1,"2","231",44,"Male","Air Force","AWC","5",24,4,2,9,9.93333333333333
"377","n1i23",4,"Human","none",-1,"2","231",44,"Male","Air Force","AWC","5",24,4,2,9,9.93333333333333
"378","n1i23",5,"Human","none",1,"2","231",44,"Male","Air Force","AWC","5",24,4,2,8,9.93333333333333
"379","n1i23",6,"Human","AI",-1,"2","231",44,"Male","Air Force","AWC","5",24,4,2,8,9.93333333333333
"380","n1i23",7,"Human","AI",0,"2","231",44,"Male","Air Force","AWC","5",24,4,2,8,9.93333333333333
"381","n1i23",8,"Human","none",-1,"2","231",44,"Male","Air Force","AWC","5",24,4,2,11,9.93333333333333
"382","n1i23",9,"Human","none",1,"2","231",44,"Male","Air Force","AWC","5",24,4,2,7,9.93333333333333
"383","n1i23",3,"Human+AI","AI",-1,"2","231",44,"Male","Air Force","AWC","5",24,4,2,10,9.93333333333333
"384","n1i23",10,"Human","AI",-1,"2","231",44,"Male","Air Force","AWC","5",24,4,2,9,9.93333333333333
"385","n1i23",4,"Human+AI","none",1,"2","231",44,"Male","Air Force","AWC","5",24,4,2,11,9.93333333333333
"386","n1i23",5,"Human+AI","AI",-1,"2","231",44,"Male","Air Force","AWC","5",24,4,2,9,9.93333333333333
"387","n1i23",6,"Human+AI","none",-1,"2","231",44,"Male","Air Force","AWC","5",24,4,2,10,9.93333333333333
"388","n1i23",7,"Human+AI","none",1,"2","231",44,"Male","Air Force","AWC","5",24,4,2,11,9.93333333333333
"389","n1i23",8,"Human+AI","AI",0,"2","231",44,"Male","Air Force","AWC","5",24,4,2,8,9.93333333333333
"390","n1i23",9,"Human+AI","none",0,"2","231",44,"Male","Air Force","AWC","5",24,4,2,10,9.93333333333333
"391","nab21",1,"Human","none",-1,"2","123",36,"Male","Air Force","ACSC","4",13,3,2,10,10.6333333333333
"392","nab21",10,"Human","none",0,"2","123",36,"Male","Air Force","ACSC","4",13,3,2,8,10.6333333333333
"393","nab21",1,"Human+AI","none",-1,"2","123",36,"Male","Air Force","ACSC","4",13,3,2,10,10.6333333333333
"394","nab21",2,"Human+AI","none",1,"2","123",36,"Male","Air Force","ACSC","4",13,3,2,8,10.6333333333333
"395","nab21",3,"Human+AI","none",-1,"2","123",36,"Male","Air Force","ACSC","4",13,3,2,11,10.6333333333333
"396","nab21",4,"Human+AI","none",1,"2","123",36,"Male","Air Force","ACSC","4",13,3,2,9,10.6333333333333
"397","nab21",5,"Human+AI","none",0,"2","123",36,"Male","Air Force","ACSC","4",13,3,2,8,10.6333333333333
"398","nab21",6,"Human+AI","none",-1,"2","123",36,"Male","Air Force","ACSC","4",13,3,2,10,10.6333333333333
"399","nab21",7,"Human+AI","none",1,"2","123",36,"Male","Air Force","ACSC","4",13,3,2,8,10.6333333333333
"400","nab21",8,"Human+AI","none",1,"2","123",36,"Male","Air Force","ACSC","4",13,3,2,13,10.6333333333333
"401","nab21",9,"Human+AI","none",1,"2","123",36,"Male","Air Force","ACSC","4",13,3,2,10,10.6333333333333
"402","nab21",2,"Human","none",1,"2","123",36,"Male","Air Force","ACSC","4",13,3,2,9,10.6333333333333
"403","nab21",10,"Human+AI","none",-1,"2","123",36,"Male","Air Force","ACSC","4",13,3,2,9,10.6333333333333
"404","nab21",1,"AI","none",-1,"2","123",36,"Male","Air Force","ACSC","4",13,3,2,10,10.6333333333333
"405","nab21",2,"AI","none",-1,"2","123",36,"Male","Air Force","ACSC","4",13,3,2,8,10.6333333333333
"406","nab21",3,"AI","none",1,"2","123",36,"Male","Air Force","ACSC","4",13,3,2,8,10.6333333333333
"407","nab21",4,"AI","none",1,"2","123",36,"Male","Air Force","ACSC","4",13,3,2,38,10.6333333333333
"408","nab21",5,"AI","none",1,"2","123",36,"Male","Air Force","ACSC","4",13,3,2,10,10.6333333333333
"409","nab21",6,"AI","none",-1,"2","123",36,"Male","Air Force","ACSC","4",13,3,2,8,10.6333333333333
"410","nab21",7,"AI","none",-1,"2","123",36,"Male","Air Force","ACSC","4",13,3,2,8,10.6333333333333
"411","nab21",8,"AI","none",1,"2","123",36,"Male","Air Force","ACSC","4",13,3,2,8,10.6333333333333
"412","nab21",9,"AI","none",0,"2","123",36,"Male","Air Force","ACSC","4",13,3,2,12,10.6333333333333
"413","nab21",3,"Human","none",-1,"2","123",36,"Male","Air Force","ACSC","4",13,3,2,10,10.6333333333333
"414","nab21",10,"AI","none",0,"2","123",36,"Male","Air Force","ACSC","4",13,3,2,13,10.6333333333333
"415","nab21",4,"Human","none",1,"2","123",36,"Male","Air Force","ACSC","4",13,3,2,8,10.6333333333333
"416","nab21",5,"Human","none",0,"2","123",36,"Male","Air Force","ACSC","4",13,3,2,13,10.6333333333333
"417","nab21",6,"Human","none",1,"2","123",36,"Male","Air Force","ACSC","4",13,3,2,10,10.6333333333333
"418","nab21",7,"Human","none",1,"2","123",36,"Male","Air Force","ACSC","4",13,3,2,15,10.6333333333333
"419","nab21",8,"Human","none",-1,"2","123",36,"Male","Air Force","ACSC","4",13,3,2,9,10.6333333333333
"420","nab21",9,"Human","none",-1,"2","123",36,"Male","Air Force","ACSC","4",13,3,2,8,10.6333333333333
"421","p8v34",1,"Human+AI","none",1,"1","213",43,"Male","Air Force","ACSC","4",13,3,2,17,9.56666666666667
"422","p8v34",10,"Human+AI","AI",1,"1","213",43,"Male","Air Force","ACSC","4",13,3,2,6,9.56666666666667
"423","p8v34",1,"Human","none",-1,"1","213",43,"Male","Air Force","ACSC","4",13,3,2,10,9.56666666666667
"424","p8v34",2,"Human","none",0,"1","213",43,"Male","Air Force","ACSC","4",13,3,2,7,9.56666666666667
"425","p8v34",3,"Human","AI",-1,"1","213",43,"Male","Air Force","ACSC","4",13,3,2,7,9.56666666666667
"426","p8v34",4,"Human","AI",0,"1","213",43,"Male","Air Force","ACSC","4",13,3,2,8,9.56666666666667
"427","p8v34",5,"Human","none",1,"1","213",43,"Male","Air Force","ACSC","4",13,3,2,13,9.56666666666667
"428","p8v34",6,"Human","none",1,"1","213",43,"Male","Air Force","ACSC","4",13,3,2,10,9.56666666666667
"429","p8v34",7,"Human","none",-1,"1","213",43,"Male","Air Force","ACSC","4",13,3,2,8,9.56666666666667
"430","p8v34",8,"Human","AI",-1,"1","213",43,"Male","Air Force","ACSC","4",13,3,2,7,9.56666666666667
"431","p8v34",9,"Human","human",0,"1","213",43,"Male","Air Force","ACSC","4",13,3,2,8,9.56666666666667
"432","p8v34",2,"Human+AI","AI",-1,"1","213",43,"Male","Air Force","ACSC","4",13,3,2,7,9.56666666666667
"433","p8v34",10,"Human","human",-1,"1","213",43,"Male","Air Force","ACSC","4",13,3,2,6,9.56666666666667
"434","p8v34",1,"AI","none",1,"1","213",43,"Male","Air Force","ACSC","4",13,3,2,24,9.56666666666667
"435","p8v34",2,"AI","none",-1,"1","213",43,"Male","Air Force","ACSC","4",13,3,2,9,9.56666666666667
"436","p8v34",3,"AI","none",1,"1","213",43,"Male","Air Force","ACSC","4",13,3,2,10,9.56666666666667
"437","p8v34",4,"AI","none",1,"1","213",43,"Male","Air Force","ACSC","4",13,3,2,9,9.56666666666667
"438","p8v34",5,"AI","none",-1,"1","213",43,"Male","Air Force","ACSC","4",13,3,2,11,9.56666666666667
"439","p8v34",6,"AI","AI",1,"1","213",43,"Male","Air Force","ACSC","4",13,3,2,9,9.56666666666667
"440","p8v34",7,"AI","human",0,"1","213",43,"Male","Air Force","ACSC","4",13,3,2,7,9.56666666666667
"441","p8v34",8,"AI","human",-1,"1","213",43,"Male","Air Force","ACSC","4",13,3,2,7,9.56666666666667
"442","p8v34",9,"AI","AI",0,"1","213",43,"Male","Air Force","ACSC","4",13,3,2,9,9.56666666666667
"443","p8v34",3,"Human+AI","AI",1,"1","213",43,"Male","Air Force","ACSC","4",13,3,2,11,9.56666666666667
"444","p8v34",10,"AI","none",0,"1","213",43,"Male","Air Force","ACSC","4",13,3,2,17,9.56666666666667
"445","p8v34",4,"Human+AI","none",0,"1","213",43,"Male","Air Force","ACSC","4",13,3,2,7,9.56666666666667
"446","p8v34",5,"Human+AI","human",1,"1","213",43,"Male","Air Force","ACSC","4",13,3,2,10,9.56666666666667
"447","p8v34",6,"Human+AI","AI",-1,"1","213",43,"Male","Air Force","ACSC","4",13,3,2,7,9.56666666666667
"448","p8v34",7,"Human+AI","human",-1,"1","213",43,"Male","Air Force","ACSC","4",13,3,2,6,9.56666666666667
"449","p8v34",8,"Human+AI","none",0,"1","213",43,"Male","Air Force","ACSC","4",13,3,2,10,9.56666666666667
"450","p8v34",9,"Human+AI","AI",1,"1","213",43,"Male","Air Force","ACSC","4",13,3,2,10,9.56666666666667
"451","qs924",1,"Human+AI","none",0,"2","213",42,"Male","Air Force","AWC","5",23,2,2,15,12.4666666666667
"452","qs924",10,"Human+AI","human",-1,"2","213",42,"Male","Air Force","AWC","5",23,2,2,10,12.4666666666667
"453","qs924",1,"Human","none",0,"2","213",42,"Male","Air Force","AWC","5",23,2,2,24,12.4666666666667
"454","qs924",2,"Human","none",1,"2","213",42,"Male","Air Force","AWC","5",23,2,2,10,12.4666666666667
"455","qs924",3,"Human","none",-1,"2","213",42,"Male","Air Force","AWC","5",23,2,2,10,12.4666666666667
"456","qs924",4,"Human","none",1,"2","213",42,"Male","Air Force","AWC","5",23,2,2,11,12.4666666666667
"457","qs924",5,"Human","AI",-1,"2","213",42,"Male","Air Force","AWC","5",23,2,2,12,12.4666666666667
"458","qs924",6,"Human","AI",1,"2","213",42,"Male","Air Force","AWC","5",23,2,2,10,12.4666666666667
"459","qs924",7,"Human","AI",-1,"2","213",42,"Male","Air Force","AWC","5",23,2,2,8,12.4666666666667
"460","qs924",8,"Human","AI",1,"2","213",42,"Male","Air Force","AWC","5",23,2,2,8,12.4666666666667
"461","qs924",9,"Human","AI",-1,"2","213",42,"Male","Air Force","AWC","5",23,2,2,24,12.4666666666667
"462","qs924",2,"Human+AI","none",-1,"2","213",42,"Male","Air Force","AWC","5",23,2,2,15,12.4666666666667
"463","qs924",10,"Human","AI",-1,"2","213",42,"Male","Air Force","AWC","5",23,2,2,12,12.4666666666667
"464","qs924",1,"AI","none",-1,"2","213",42,"Male","Air Force","AWC","5",23,2,2,10,12.4666666666667
"465","qs924",2,"AI","AI",1,"2","213",42,"Male","Air Force","AWC","5",23,2,2,8,12.4666666666667
"466","qs924",3,"AI","human",1,"2","213",42,"Male","Air Force","AWC","5",23,2,2,10,12.4666666666667
"467","qs924",4,"AI","none",1,"2","213",42,"Male","Air Force","AWC","5",23,2,2,10,12.4666666666667
"468","qs924",5,"AI","AI",-1,"2","213",42,"Male","Air Force","AWC","5",23,2,2,10,12.4666666666667
"469","qs924",6,"AI","human",1,"2","213",42,"Male","Air Force","AWC","5",23,2,2,15,12.4666666666667
"470","qs924",7,"AI","none",-1,"2","213",42,"Male","Air Force","AWC","5",23,2,2,12,12.4666666666667
"471","qs924",8,"AI","AI",0,"2","213",42,"Male","Air Force","AWC","5",23,2,2,7,12.4666666666667
"472","qs924",9,"AI","human",1,"2","213",42,"Male","Air Force","AWC","5",23,2,2,9,12.4666666666667
"473","qs924",3,"Human+AI","none",1,"2","213",42,"Male","Air Force","AWC","5",23,2,2,10,12.4666666666667
"474","qs924",10,"AI","none",-1,"2","213",42,"Male","Air Force","AWC","5",23,2,2,30,12.4666666666667
"475","qs924",4,"Human+AI","none",1,"2","213",42,"Male","Air Force","AWC","5",23,2,2,15,12.4666666666667
"476","qs924",5,"Human+AI","none",-1,"2","213",42,"Male","Air Force","AWC","5",23,2,2,10,12.4666666666667
"477","qs924",6,"Human+AI","human",0,"2","213",42,"Male","Air Force","AWC","5",23,2,2,12,12.4666666666667
"478","qs924",7,"Human+AI","human",0,"2","213",42,"Male","Air Force","AWC","5",23,2,2,14,12.4666666666667
"479","qs924",8,"Human+AI","human",1,"2","213",42,"Male","Air Force","AWC","5",23,2,2,12,12.4666666666667
"480","qs924",9,"Human+AI","human",1,"2","213",42,"Male","Air Force","AWC","5",23,2,2,11,12.4666666666667
"481","rbq81",1,"Human","none",0,"2","123",47,"Male","Air Force","AWC","5",18,3,2,15,8.5
"482","rbq81",10,"Human","none",-1,"2","123",47,"Male","Air Force","AWC","5",18,3,2,8,8.5
"483","rbq81",1,"Human+AI","none",-1,"2","123",47,"Male","Air Force","AWC","5",18,3,2,8,8.5
"484","rbq81",2,"Human+AI","none",1,"2","123",47,"Male","Air Force","AWC","5",18,3,2,8,8.5
"485","rbq81",3,"Human+AI","none",0,"2","123",47,"Male","Air Force","AWC","5",18,3,2,8,8.5
"486","rbq81",4,"Human+AI","none",-1,"2","123",47,"Male","Air Force","AWC","5",18,3,2,8,8.5
"487","rbq81",5,"Human+AI","none",1,"2","123",47,"Male","Air Force","AWC","5",18,3,2,7,8.5
"488","rbq81",6,"Human+AI","none",-1,"2","123",47,"Male","Air Force","AWC","5",18,3,2,9,8.5
